"ID","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","Low shear visc","High shear visc","Toughness","Stress at break","Strain at break"
"0-0-0-0-0-0-0-0-100-0",0.37419777736576,0.462127671309433,0.468765265423998,0.435849451243347,0.366928249657787,0.263809412370075,0.156734603630172,0.0797946211305209,0.0362084574530104,0.0141725838221338,0.00527442911976887,0.00186487810211735,0.000699035706418977,0.00022694867527946,0.0000675738758869521,"","","","",""
"0-0-0-0-0-0-0-0-0-100",0.676124366278235,0.526130040138386,0.37454188939054,0.264201709369052,0.182324168377353,0.122108592173738,0.0748891579411365,0.0413315573918309,0.0202185623024303,0.00831408019844223,0.00315140466604266,0.00117931515296915,0.000501009352653203,0.000234884133896963,0.000123566613206651,"","","","",""
"10-0-0-0-0-0-0-0-90-0",0.333689686739886,0.416917675329277,0.426522062816919,0.420007984516135,0.447834467356539,0.35568314012539,0.151845707945819,0.0717783256611591,0.0322887776348804,0.0126383568849475,0.00470345551782117,0.00166299916072283,0.000623362884560754,0.000202380764774058,0.0000602587905124746,"","","","",""
"10-0-0-0-0-0-0-0-0-90",0.652045257204038,0.510258359492582,0.366261273363605,0.27343783458429,0.247594983799593,0.189407625334641,0.0794076508020446,0.0402294768613214,0.0194985099107623,0.00801798726948613,0.00303917233058006,0.00113731569308056,0.000483166690191361,0.000226519103790097,0.000119165982042136,"","","","",""
"0-10-0-0-0-0-0-0-90-0",0.370443250828997,0.45749089709469,0.464061892675669,0.431476340472228,0.364409616649204,0.268401946306758,0.178304060999208,0.11180392733621,0.0506076746866083,0.0151401408012709,0.00527937176887975,0.00184616678220647,0.00069202190711645,0.000224671577778191,0.0000668958710308155,"","","","",""
"0-10-0-0-0-0-0-0-0-90",0.674247319980622,0.524669405833279,0.373502091829847,0.263468236556758,0.182462448186733,0.125781315105061,0.0875053087713724,0.0593982716684159,0.028343006560879,0.00890596569421946,0.00317472073073797,0.00117604115597687,0.000499618458022909,0.000234232052096796,0.000123223569433351,"","","","",""
"0-0-10-0-0-0-0-0-90-0",0.371240343418153,0.458475292418034,0.465060426984862,0.432404759582624,0.365668927219927,0.267508792809625,0.172618197429907,0.104265525306363,0.0500595748700666,0.0156221730470923,0.00537623467895253,0.00185013922834269,0.000693510949047871,0.000225155009583847,0.0000670398126545986,"","","","",""
"0-0-10-0-0-0-0-0-0-90",0.674649605664772,0.524982446737741,0.373724939648578,0.263625433325146,0.182834234816147,0.125042655805845,0.0841993403009446,0.0551297209499688,0.0279964124083904,0.00915995604348596,0.00322392252783953,0.00117674283399175,0.000499916552427208,0.000234371805268274,0.000123297090048805,"","","","",""
"0-0-0-10-0-0-0-0-90-0",0.372673226906076,0.460244878315078,0.466855429652344,0.434073720543063,0.36575803215436,0.266112033860762,0.164117054697842,0.0912321047471934,0.0486790809971878,0.0249414139384471,0.00817019360425865,0.00200692411208648,0.000714043849343972,0.000228884954917132,0.0000672985675078609,"","","","",""
"0-0-0-10-0-0-0-0-0-90",0.675359744725884,0.525535045507082,0.374118324118869,0.263902926584068,0.182297137900851,0.123833956983836,0.0792299660004176,0.0477746787855732,0.0271576061247944,0.014278108588543,0.00475740027017453,0.00126054568031342,0.00051029467857146,0.000236196978809552,0.000123426873093262,"","","","",""
"0-0-0-0-10-0-0-0-90-0",0.373766887866955,0.461611837098589,0.468288800882816,0.435526355439894,0.366853453884799,0.26425522251213,0.157846328196928,0.0817820574763725,0.0398096649689585,0.0208812929671771,0.0129238411805337,0.00545601416351366,0.00121122819433745,0.00025853658792928,0.0000712038720709432,"","","","",""
"0-0-0-0-10-0-0-0-0-90",0.675891394721601,0.525961197840352,0.374453000195137,0.264214983343474,0.182458187769041,0.122483198903855,0.0755771423685885,0.0424632832739989,0.0222177781918558,0.01201401372467,0.00736527676045747,0.00315729012645221,0.000783286649948428,0.00025234042901716,0.000125565429861997,"","","","",""
"0-0-0-0-0-10-0-0-90-0",0.414759162747398,0.487812394204921,0.475253076691295,0.420365400734456,0.334773297346377,0.229679721494635,0.131709643026214,0.0653628541776252,0.0291309510197781,0.0112743723506522,0.00417908669867232,0.00146769770064666,0.00055015558272478,0.000178613309092044,0.0000531820402365484,"","","","",""
"0-0-0-0-0-10-0-0-0-90",0.659145846688548,0.531421129310467,0.389202625953832,0.275962318148097,0.185966804099702,0.119246871950458,0.0700001385356403,0.0373914295915073,0.0179156404104671,0.00728193402106454,0.00274952046493327,0.00102257153596546,0.000434419842724646,0.000203665516353472,0.000107143286629237,"","","","",""
"0-0-0-0-0-0-10-0-90-0",0.372275305054852,0.462079379406107,0.474044302840806,0.441999805917391,0.366555211618964,0.256052597672152,0.146726325249166,0.0720301768586189,0.0316224956755577,0.0121057436485788,0.0044636963829308,0.00156758159591931,0.000587596319045572,0.000190768804771972,0.0000568013341381691,"","","","",""
"0-0-0-0-0-0-10-0-0-90",0.651897408508671,0.524428349827857,0.389822913299229,0.286451604024893,0.201221460905775,0.131999633088005,0.0773353023003217,0.0407034356264163,0.0191713611440803,0.00770698835578673,0.00289567134019206,0.00107688131533514,0.000457492307566835,0.000214482392111632,0.000112833771894194,"","","","",""
"0-0-0-0-0-0-0-10-90-0",0.374011430945773,0.461897536759378,0.468531825424323,0.435632402960846,0.366745523383469,0.263678038154278,0.156659081975023,0.0809550745752011,0.0400970425558981,0.0222275963082474,0.0140040680787882,0.00656952424183651,0.00175592941031264,0.000273935249258987,0.0000675402248323016,"","","","",""
"0-0-0-0-0-0-0-10-0-90",0.676020458926287,0.526049184038565,0.374484329483131,0.264161106631789,0.182296148648325,0.122089826424276,0.0748790414361064,0.0419856722850542,0.0223652728100601,0.0127493734645628,0.00795630094320926,0.00376861974315322,0.00108273432594721,0.000260767022233998,0.00012354762338731,"","","","",""
